video_id	upload_date	title	flagged
BMg2T_otuic	20260128	【？？がつくった映画館】どんな映画も見れる映画館vsポップコーンを食べに来た獅白ぼたん【獅白ぼたん/ホロライブ】	
14ZwgfpXkCU	20260125	【Hytale】マグマと荒廃の危険地帯！なんかドラゴンもいるらしいｗ（フラグ）【獅白ぼたん/ホロライブ】	
QtyAH06USbw	20260124	【#ホロ新春ゲーム祭2026】チーム月！GLHF🏆【獅白ぼたん/ホロライブ】	
RYZuvv0eRHc	20260123	【PlateUp!】チーム月のハンバーガー研修会🍔🍟#ホロ新春ゲーム祭2026【獅白ぼたん/ホロライブ】	
xgH8kD_VnqI	20260121	【Hytale】話題のマイクラ風サンドボックス！ ― Day 3 新バイオームで上位鉱石を探したい！【獅白ぼたん/ホロライブ】	
Eex20AznZXA	20260120	【L4D2】ハチャメチャが押し寄せてくる音－Left 4 Dead 2【獅白ぼたん/ホロライブ】	
8VTiOaVz7jQ	20260118	【Hytale】話題のマイクラ風サンドボックスでサバイバル始めてみるぞ～！Day 2【獅白ぼたん/ホロライブ】	
xvTOaEbwa78	20260117	【Hytale】話題のマイクラ風サンドボックスでサバイバル始めてみるぞ～！Day 1【獅白ぼたん/ホロライブ】	
Kd4lCD89oVM	20260114	感染者はお断り！麺屋ぼたん店長がゾンビ検査官に？！―Quarantine Zone: The Last Check【獅白ぼたん/ホロライブ】	
qSZeKgtMqe8	20260113	【麺屋ぼたん】ホロメンに振舞う“ガチ”の特製ラーメン！「新年はどんぶりから2026」【獅白ぼたん/ホロライブ】	
3CNMVHtGows	20260112	【零】#03（クリアまで）和風ホラー名作に挑む！零 ～月蝕の仮面～【獅白ぼたん/ホロライブ】	
fXxbhGqEPlI	20260111	【零】#02 和風ホラー名作に挑む！零 ～月蝕の仮面～【獅白ぼたん/ホロライブ】	
6IUWRy8my_U	20260110	【零】#01 和風ホラー名作に挑む！零 ～月蝕の仮面～【獅白ぼたん/ホロライブ】	
cNJauo4DQX8	20260107	【ポルカおるか】超大作ＲＰＧ！！テストプレイをサボりすぎたＲＰＧ【獅白ぼたん/ホロライブ】	
eZ5A6Gk9asA	20260104	【切り抜き鑑賞会】新年も楽しく笑顔に！ホロライブの切り抜き鑑賞する～！【獅白ぼたん/ホロライブ】	
OvqoFfxXUMg	20260103	【GF】新年の運試し、突発ゴッドフィールド会場【獅白ぼたん/ホロライブ】	
_1IArmkDgpY	20260102	【ゲーム福袋 開封2026】PS＆PS2ソフト合計100本福袋を一気に開ける正月配信🎍【獅白ぼたん/ホロライブ】	
